Nombre,Precio,Autor,Imagen
El Entuerto Chileno,$20.520,"HOPENHAYN, DANIEL","https://www.antartica.cl/media/catalog/product/9/7/9789564150314_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Cuenco Vacio,$29.900,"STERN, SERGIO","https://www.antartica.cl/media/catalog/product/9/7/9788418914201_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
"Detras De Las Noticias, Nada",$18.000,"FRACASSI, CLAUDIO","https://www.antartica.cl/media/catalog/product/9/7/9789560017246_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Correspondencias,$29.900,"INGOLD, TIM","https://www.antartica.cl/media/catalog/product/9/7/9788418914812_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Ventura Y Desgracia Del Homo Sapiens,$12.000,"SOUBLETTE, GASTON","https://www.antartica.cl/media/catalog/product/9/7/9789561431164_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Inclusion (Serie Inteligencia Emocional),$13.990,HARVARD BUSINESS REVIEW,"https://www.antartica.cl/media/catalog/product/9/7/9788417963781_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Fantasmas De La CIA,$14.000,"BASSO, CARLOS","https://www.antartica.cl/media/catalog/product/9/7/9789566063902_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
"Estuche Esencial Intelegencia Emocional (Focus, Confianza, Autoconciencia)",$37.990,HARVARD BUSINESS REVIEW,"https://www.antartica.cl/media/catalog/product/9/7/9788417963613_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Benedicto XVI. El Papa De La Modernidad,$20.970,"ANTUNEZ ALDUNATE, JAIME","https://www.antartica.cl/media/catalog/product/9/7/9789561431362_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Autobiografia Luisa Toledo,$15.000,"TOLEDO SEPULVEDA, LUISA","https://www.antartica.cl/media/catalog/product/9/7/9789563591620_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Andre De La Victoria,$14.900,"VERDUGO, PATRICIA","https://www.antartica.cl/media/catalog/product/9/7/9789564150215_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Caso relojes,$17.500,"LANDAETA, LAURA; ORTIZ, DIEGO","https://www.antartica.cl/media/catalog/product/9/7/9789564083957_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Una Guerra Contra La Pobreza,$14.900,"PURCELL, FERNANDO","https://www.antartica.cl/media/catalog/product/9/7/9789562893152_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Querido Lula. Cartas A Un Presidente En Prision,$20.900,"CHIRIO, MAUD","https://www.antartica.cl/media/catalog/product/9/7/9789877194043_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Metodologias Criticas,$10.000,VARIOS AUTORES,"https://www.antartica.cl/media/catalog/product/9/7/9789569364402_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Pulsion De Freud,$18.000,"DE LAURETIS, TERESA","https://www.antartica.cl/media/catalog/product/9/7/9789569441899_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Dictadura Comunista De Salvador Alllende,$19.900,"MARQUEZ NORIEGA, NICOLAS","https://www.antartica.cl/media/catalog/product/9/7/9789566239017_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Conquista De Tinder,$19.900,"SABADU, JIMINA","https://www.antartica.cl/media/catalog/product/9/7/9788418428593_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Historia Minima De La Biblia,$22.501,"TREBOLLE, JULIO","https://www.antartica.cl/media/catalog/product/9/7/9788418895081_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Historia De Los Bombardeos,$22.000,"LINDQVIST, SVEN","https://www.antartica.cl/media/catalog/product/9/7/9788418895227_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Diccionario De Mitos,$26.900,"GARCIA GUAL, CARLOS","https://www.antartica.cl/media/catalog/product/9/7/9788418895173_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Confieso Que He Bebido Y Otras Cronicas Del Buen Comer,$15.900,"TEILLIER, JORGE","https://www.antartica.cl/media/catalog/product/9/7/9789562890946_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Pequeño Manual Filosofico Para Personas Emotivas,$19.490,"GASPARI, ILARIA","https://www.antartica.cl/media/catalog/product/9/7/9789566195399_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Los Intrusos,$14.000,"ALVAREZ, CARLOS MANUEL","https://www.antartica.cl/media/catalog/product/9/7/9788433919205_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Los 7 Habitos De La Gente Altamente Efectiva,$27.490,"COVEY, STEPHEN R.","https://www.antartica.cl/media/catalog/product/9/7/9789566195313_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Las Lagrimas De Eros,$16.730,"BATAILLE, GEORGES","https://www.antartica.cl/media/catalog/product/9/7/9789569961618_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Condicion Humana,$22.330,"ARENDT, HANNAH","https://www.antartica.cl/media/catalog/product/9/7/9789566195382_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Estoicismo,$19.490,"SELLARS, JOHN","https://www.antartica.cl/media/catalog/product/9/7/9789566195375_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Ensalada Loca,$14.000,"EPHRON, NORA","https://www.antartica.cl/media/catalog/product/9/7/9788433981356_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
En Busca De La Normalidad,$21.900,"TSOULIS REAY, ALEXA","https://www.antartica.cl/media/catalog/product/9/7/9788492917129_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Viejo Malestar Del Nuevo Mundo,$15.330,"GARCIA VILLEGAS, MAURICIO","https://www.antartica.cl/media/catalog/product/9/7/9789569948329_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Erotismo,$23.900,"BATAILLE, GEORGES","https://www.antartica.cl/media/catalog/product/9/7/9789569961625_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Equipo De Stalin,$22.330,"FITZPATRICK, SHEILA","https://www.antartica.cl/media/catalog/product/9/7/9789569993312_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Biblia Pastoral RVRO65CLG Azul,$41.990,SOCIEDAD BIBLICA CHILENA,"https://www.antartica.cl/media/catalog/product/9/7/9781598772159_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Superar La Corrupción. Horizontes Eticos,$15.000,"GALLEGO, DANIELA","https://www.antartica.cl/media/catalog/product/9/7/9789561431041_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Relaciones Internacionales. Lecciones Y Nociones,$19.999,"ALLARD NEUMANN, RAUL","https://www.antartica.cl/media/catalog/product/9/7/9789561710290_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Proximo Destino: Las Afueras,$16.999,"HERRERA PARDO, HUGO","https://www.antartica.cl/media/catalog/product/9/7/9789566130109_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Propuesta Posmetafisica De Rorty,$20.000,"FIGUEROA, MAXIMILIANO","https://www.antartica.cl/media/catalog/product/9/7/9789560114907_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Libertad  Trece Historias Para La Historia,$13.930,"TAIBO II, PACO IGNACIO","https://www.antartica.cl/media/catalog/product/9/7/9789564083636_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Gioconda Y Leonardo,$13.230,"LOPEZ, DANIEL","https://www.antartica.cl/media/catalog/product/9/7/9789915674827_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Defensa De Arica. 1973-1976,$29.830,"CASTRO GONZALEZ, ANGELO FABRIZIO","https://www.antartica.cl/media/catalog/product/9/7/9789568989309_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Experiencia Politica De La Unidad Popular 1970-1973,$30.000,"AYLWIN AZOCAR, PATRICIO","https://www.antartica.cl/media/catalog/product/9/7/9789566247067_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Dispositivo De Seleccion Universitaria,$23.000,"RAMOS ZINCKE, CLAUDIO","https://www.antartica.cl/media/catalog/product/9/7/9789563574111_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Allende. Autopsia De Un Crimen,$17.000,"MARIN, FRANCISCO","https://www.antartica.cl/media/catalog/product/9/7/9789563591613_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
¿Sufren Las Piedras?,$10.500,"EILENBERGER, WOLFRAM","https://www.antartica.cl/media/catalog/product/9/7/9788430625741_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Trabajo Y Luchas Sociales En America Latina,$16.000,"ARAVENA CARRASCO, ANTONIO","https://www.antartica.cl/media/catalog/product/9/7/9789560016959_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Resilencia,$20.900,"SALANOVA, MARISA","https://www.antartica.cl/media/catalog/product/9/7/9788413611648_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Material Girls,$26.900,"STOCK, KATHLEEN","https://www.antartica.cl/media/catalog/product/9/7/9788413611419_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Los Ruidos Del Desmoronamiento. Ensayo Sobre El Humanismo Latinoamericano,$12.900,"CONCHA, JOSE PABLO","https://www.antartica.cl/media/catalog/product/9/7/9789566203377_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Maquina De Matar: Biografia Definitiva Del Che Guevara,$17.900,"MARQUEZ NORIEGA, NICOLAS","https://www.antartica.cl/media/catalog/product/9/7/9789873677809_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Intuicion De Einstein,$20.900,"ACIN, ANTONIO","https://www.antartica.cl/media/catalog/product/9/7/9788413610894_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Justicia Feminista Al Borde Del Tiempo,$18.000,"IBARRA, MARIA IGNACIA","https://www.antartica.cl/media/catalog/product/9/7/9789560016966_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
India. Historia De Una Civilizacion,$21.900,"BORREGUERO SANCHO, EVA","https://www.antartica.cl/media/catalog/product/9/7/9788413611822_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Filosofia En Segundos,$24.800,"SOUTHWELL, GARETH","https://www.antartica.cl/media/catalog/product/9/7/9789463596343_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Enfrentarse Al Leviatan,$26.900,"RUNCIMAN, DAVID","https://www.antartica.cl/media/catalog/product/9/7/9788413612201_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Libro Negro De La Nueva Izquierda,$17.900,"MARQUEZ NORIEGA, NICOLAS","https://www.antartica.cl/media/catalog/product/9/7/9789560971197_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Antiguo Egipto Y Mesopotamia,$17.900,"ALONSO, JAVIER","https://www.antartica.cl/media/catalog/product/9/7/9788413612379_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Diccionario De La Creatividad,$21.900,"LOPEZ PEREZ, RICARDO","https://www.antartica.cl/media/catalog/product/9/7/9789564150239_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
De La Naturaleza A La Vitrina,$19.800,"SERRA, DANIELA","https://www.antartica.cl/media/catalog/product/9/7/9789561129993_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
China. La Nueva Superpotencia Mundial,$4.950,VARIOS AUTORES,"https://www.antartica.cl/media/catalog/product/9/7/9789563402025_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Bestiario Astromarino,$14.900,VARIOS AUTORES,"https://www.antartica.cl/media/catalog/product/9/7/9789563248135_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Alejandria. En Busca De La Ciudad Perdida,$26.900,"RICHARDSON, EDMUND","https://www.antartica.cl/media/catalog/product/9/7/9788413611815_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
"Actuel Marx Nº 31. Las Violencias: Practicas Sociales, Experiencias, Teorias",$17.000,VARIOS AUTORES,"https://www.antartica.cl/media/catalog/product/9/7/9789560017017_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
¿Quien Quemo El Metro? Las Revelaciones De Una Investigacion Periodistica Y Forense,$14.000,"BARRAZA DIAZ, JOSEFA","https://www.antartica.cl/media/catalog/product/9/7/9789560016997_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Archivo Criminal,$17.500,"HARTUNG, ANDREA","https://www.antartica.cl/media/catalog/product/9/7/9789564083711_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Todo Lo Que Queda,$27.900,"BLACK, SUE","https://www.antartica.cl/media/catalog/product/9/7/9789566195344_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Sabios Ignorantes Y Felices,$21.630,"TUBAU, DANIEL","https://www.antartica.cl/media/catalog/product/9/7/9789569948305_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Rasputin,$21.630,"RADZINSKY, EDVARD","https://www.antartica.cl/media/catalog/product/9/7/9788491995012_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Observar El Arroz Crecer,$16.730,"CEBALLOS, JULIO","https://www.antartica.cl/media/catalog/product/9/7/9788434436022_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Momentos De La Antigua Roma Que Cambiaron El Mundo,$16.030,"MARQUES, NESTOR","https://www.antartica.cl/media/catalog/product/9/7/9789569973444_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Invencion Del Bien Y Del Mal,$20.230,"SAUER, HANNO","https://www.antartica.cl/media/catalog/product/9/7/9789566195351_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Edad De La Polvora,$20.230,"ANDRADE, TONIO","https://www.antartica.cl/media/catalog/product/9/7/9789569993275_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Generacion Liquida,$13.230,"BAUMAN, ZYGMUNT","https://www.antartica.cl/media/catalog/product/9/7/9789566195337_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Niño Equilibrado,$31.899,"GODDARD, SALLY","https://www.antartica.cl/media/catalog/product/9/7/9788412029369_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Arte De Poner Limites,$28.899,"KLIASS, SONIA","https://www.antartica.cl/media/catalog/product/9/7/9788412201437_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Biblia RVRO65CZLGPJR Azul,$25.700,SOCIEDAD BIBLICA CHILENA,"https://www.antartica.cl/media/catalog/product/9/7/9789587456325_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Biblia 86CLGPJR Letra Gigante Negra Lujo,$42.900,SOCIEDAD BIBLICA CHILENA,"https://www.antartica.cl/media/catalog/product/7/8/7898521817916_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Postales Familiares. Diario De Vivir Durante La Pandemia Por Covid- 19 En Chile,$17.000,"LEYTON, DANIELA","https://www.antartica.cl/media/catalog/product/9/7/9789563356519_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Nuestra America,$16.100,"LOMNITZ, CLAUDIO","https://www.antartica.cl/media/catalog/product/9/7/9788419392459_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Leyla,$17.000,"ELIAS, STEPHANIE","https://www.antartica.cl/media/catalog/product/9/7/9789563356526_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Leer Es Respirar,$24.900,"KOVAC, MIHA","https://www.antartica.cl/media/catalog/product/9/7/9788499176604_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Las Siete Vidas Del Neoliberalismo,$18.900,"MIROWSKI, PHILIP","https://www.antartica.cl/media/catalog/product/9/7/9789562893145_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Libertad Democratica,$14.000,"INNERARITY, DANIEL","https://www.antartica.cl/media/catalog/product/9/7/9788419392442_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Edad De La Libertad,$18.000,"ORTEGA, RENATA","https://www.antartica.cl/media/catalog/product/9/7/9789568865795_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Democracia Puesta A Prueba,$16.000,"BETHKE ELSHTAIN, JEAN","https://www.antartica.cl/media/catalog/product/9/7/9789568639549_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Industria E Imperio,$16.730,"HOBSBAWM, ERIC","https://www.antartica.cl/media/catalog/product/9/7/9788491995173_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Horas Extra. Por Qué Necesitamos Reducir La Semana Laboral,$15.000,"STRONGE, WILL","https://www.antartica.cl/media/catalog/product/9/7/9789878413952_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Guerra Fria Global. El Pensamiento Militar Chileno Y Venezolano (1960-1970) (TB),$25.780,"RAMOS, FROILAN","https://www.antartica.cl/media/catalog/product/9/7/9789569997440_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
