Title,Author,Price,Link,ISBN,Description,PublishedDate,ImgUrl,Categories,AvgRating,RatingsCount
La mansión 2,Anne Jacobs,18000,https://contrapunto.cl/literatura-ficcion/7292-la-mansion-2.html,9788401024269,"Llega la segunda entrega de la exitosa nueva saga familiar de la autora de La villa de las telas. Los tiempos de tormenta requieren coraje, decisión y una profunda creencia en el amor. Suenan campanas de boda en la mansión de los Von Dranitz. Franziska y Walter finalmente se han reencontrado. Podría ser el comienzo de una nueva época feliz, pero todo se ve empañado por el conflicto entre las familias. ¿Puede cambiarse el destino o siempre estarán a merced de las crueles circunstancias que los separaron durante la guerra? Nunca pudieron deshacerse de sus recuerdos y, de repente, el futuro ya no parece tan claro... Anne Jacobs vuelve a enamorar con «La mansión», la nueva trilogía que 2.500.000 lectoras estaban esperando. ENGLISH DESCRIPTION ""The second installment of the successful new family saga from the author of The Cloth Villa has arrived. Tumultuous times require courage, determination, and a deep belief in love. Wedding bells ring at the Von Dranitz mansion. Franziska and Walter have finally met again. It could be the beginning of a happy new era, but everything is marred by conflict between the families. Can fate be changed or will they always be at the mercy of the cruel circumstances that separated them during the war? They were never able to rid themselves of their memories and suddenly the future doesn't seem so clear anymore... Anne Jacobs makes us fall in love again with 'The Mansion,' the new trilogy that 2,500,000 readers have been waiting for. """,2021-01-19,http://books.google.com/books/content?id=8FqREAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Fiction'],,
Arte y alquimia,Paula Stella,62820,https://contrapunto.cl/teoria-e-historia-del-arte/10084-arte-y-alquimia-la-historia-del-color-en-el-arte.html,9780714874661,,2018-09-27,http://books.google.com/books/content?id=PPx2vQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Juvenile Nonfiction'],,
¿Cuál es el problema? Cambio climático,Tom Jackson,12240,https://contrapunto.cl/no-ficcion-informativo/11320-cambio-climatico.html,9789562572811,,,,,,
Sobre la montaña,Libby Walden -,18720,https://contrapunto.cl/ciencias-y-naturaleza/3354-naturaleza-pop-ups-sobre-la-montana.html,9788414015902,,2018-09,,['Comics & Graphic Novels'],,
Guatemala,Colección: Países y Regiones,10620,https://contrapunto.cl/viajes/10812-guatemala.html,9783741925146,"Guatemala is considered the land of eternal spring. Tropical rain forests, mountainous highlands, bubbling volcanoes, black lava sand beaches, fresh fruits and strange smells - this illustrated book shows the fascinatingly colourful facets of the country and gives insights into another world.",2020-09,http://books.google.com/books/content?id=gNRCzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Guatemala'],,
The Magic Book,M.Caveney/J.Steinmeyer,42120,https://contrapunto.cl/diseno-grafico/2717-cl-magic-book-the.html,9783836574167,"Take a truly magical mystery tour with this sparkling compendium of magic and trickery from medieval thaumaturgies to 20th-century showmen. Featuring hundreds of rarely seen vintage posters, photographs, handbills, and engravings, The Magic Book follows this special performing art from the 1400s to the 1950s.",2018,http://books.google.com/books/content?id=hGGgtwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Art'],,
Cuaderno Ed. Limitada / Frida Kahlo / Verde / De Rayas,Frida Kahlo,25020,https://contrapunto.cl/cuadernos-edicion-limitada/11475-cuaderno-ed-limitada-frida-kahlo-verde-de-rayas.html,8056420853520,,,,,,
Miguel Ángel. Obra gráfica,Thomas Pöpper,28620,https://contrapunto.cl/artistas/1764-biblioteca-universal-miguel-angel-obra-grafica.html,9783836563789,"A lo largo de los siglos, pocos artistas se han hecho acreedores de una fama tan asentada en todo el mundo como Miguel Ángel Buonarroti (1475-1564). Desde la década de 1530 hasta hoy, a Miguel Ángel le ha acompañado el apodo de Il Divino: sus logros como escultor, pintor y arquitecto no tienen equivalente y sus creaciones se encuentran entre las obras maestras del arte más conocidas en el mundo. Esta edición de la serie Bibliotheca Universalis dedicada a la obra gráfica de Miguel Ángel testimonia su dominio magistral de la línea, la forma y el detalle, ya sea en estudios arquitectónicos o en figuras anatómicamente perfectas. El libro ofrece algunos de los mejores dibujos de Miguel Ángel que se conservan en museos y colecciones de todo el mundo y los combina con sus propias notas y comentarios: un magnífico acercamiento a la obra del artista en todo su alcance y ambición así como a su proceso creativo. Un capítulo con dibujos de Miguel Ángel descubiertos recientemente o de nueva atribución muestra una perspectiva distinta de la diversidad de su obra gráfica. Sobre la serie Bibliotheca Universalis – Compañeros culturales en formato compacto para celebrar el universo ecléctico de TASCHEN.",2017-02,http://books.google.com/books/content?id=mcLkswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,
La riqueza de las naciones,Smith,27801,https://contrapunto.cl/ensayo-historico/3894-la-riqueza-de-las-naciones.html,9788420650968,"Considerado fundador de la ciencia económica por "" La riqueza de las naciones "" , el escocés Adam Smith (1723-1790) no sólo puso con esta obra los cimientos de una ciencia, sino también de una doctrina: el liberalismo económico. La idea de que la riqueza proviene del trabajo (y no del oro ni de la plata), siendo susceptible de aumentar con una adecuada regulación del funcionamiento del mercado; la noción de la competencia como mecanismo limitador de la sed de beneficios y fomentador del bien común, y el deseo de un Estado fuerte, aunque no grande, que garantice la libertad, la propiedad y el funcionamiento de la “mano invisible” que armoniza los intereses de la persona y de la comunidad, son, en efecto, su perdurable aportación al mundo que se había de desarrollar en los siglos siguientes.",2011-03,http://books.google.com/books/content?id=fAespwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Business & Economics'],,
Los cuentos de Beedle el Bardo,J.K. Rowling,26100,https://contrapunto.cl/novela-juvenil/4737-los-cuentos-de-beedle-el-bardo.html,9788498388831,"¡Un libro de la biblioteca de Hogwarts! Esta edición ilustrada de Los cuentos de Beedle el bardo reúne cinco relatos de una imaginación desbordante, repletos de aventuras, astucia, intriga y, por supuesto, magia. Para la comunidad de magos, estos cuentos son como los de los hermanos Grimm para las familias muggles. Traducida de las runas antiguas por Hermione Granger y con extensos comentarios de Albus Dumbledore, esta nueva edición suntuosamente ilustrada por Lisbeth Zwerger -galardonada con el Premio Hans Christian Andersen de Ilustración- ilumina estos cuentos clásicos para los lectores modernos con maravillosas pinceladas de belleza, ternura e ingenio. Con introducción y notas de J.K. Rowling, esta recopilación emocionará y deleitará tanto a muggles como a magos. Al comprar este libro tan especial estás ayudando a Lumos a cumplir su objetivo: que en 2050 no haya en ningún lugar del mundo niños internados en hospicios, para que puedan disfrutar de su derecho a criarse con una familia. wearelumos.org ENGLISH DESCRIPTION The Tales of Beedle the Bard contains five richly imaginative stories of adventure, cunning, heartache, and, of course, magic. They are to the wizarding community what the tales of the Brothers Grimm are to Muggle families. This lush new illustrated edition has been translated from the ancient runes by Hermione Granger and is presented here with extensive commentary by Albus Dumbledore. And now Hans Christian Andersen Medalist Lisbeth Zwerger interprets these classic tales with beauty and tenderness (and wit), illuminating them for modern readers. With an introduction and notes by J.K. Rowling, this collection will thrill and delight Muggles and wizards alike.",2019-01-01,http://books.google.com/books/content?id=OHaREAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Juvenile Fiction'],,
Enciclopedia de la cocina vegetariana,Estérelle Payany. Fotografías de Nathalie Carnet,33120,https://contrapunto.cl/dietas-especiales/342-enciclopedia-de-la-cocina-vegetariana.html,9788416138715,,,,['Cooking'],,
Culpa mía,"Ron, Mercedes",16200,https://contrapunto.cl/literatura-ficcion/1150-culpamia-1.html,9789568474928,,2018,,,,
Information Graphics,Sandra Rendgen,54720,https://contrapunto.cl/diseno-grafico/11293-information-graphics.html,9783836583831,"Graphs, maps, stats, and diagrams: this collection of infographics explores the development of visual communication in the big data age. More than 400 exemplary graphics--ranging from journalism to art, government to education--are accompanied by essays tracing the evolving art form that is pictorial explanation. Complete with in-depth fact...",2020,http://books.google.com/books/content?id=MTNCzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,
El arte de la luz natural en arquitectura,Mary Guzowski,30420,https://contrapunto.cl/diseno-de-interiores/643-arte-de-la-luz-natural-en-arquitectura-el.html,9788417254414,,,,['Architecture'],,
Los secretos de las obras de arte. Bellos desnudos,Rainer & Rose-Marie Hagen,20520,https://contrapunto.cl/teoria-e-historia-del-arte/1926-ba-bellos-desnudos.html,9783836570541,"Si bien puede parecer que ya no queda mucho más que mostrar sobre los modelos y temas de los desnudos más importantes de la historia del arte, nada más lejos de la realidad: en estas obras maestras hay mucho más de lo que se puede ver a simple vista. Rose-Marie y Rainer Hagen nos acercan a los secretos de la carne, combinando análisis extensos con nítidas ampliaciones de 12 obras emblemáticas que forman parte del canon de la historia del arte. Historias bíblicas sobre moralidad o representaciones modernas del placer, trabajos como Susana y los viejos, de Tintoretto, o Almuerzo sobre la hierba, de Manet, ofrecen diversas visiones de la belleza natural. Cada obra de arte se presenta en reproducciones de la mayor calidad, obtenidas directamente de las originales, conservadas en el Louvre, el Museo de Orsay y la Galería Uffizi, entre muchos otros. Desde los que muestran la máxima belleza femenina, como la Venus del espejo, de Velázquez, a la hipnótica imagen del declive del cuerpo en Las edades y la muerte, de Hans Baldung, estos cuadros tienen en común la maestría con la que muestran la forma humana desnuda, ya sea durante la vida o tras ella. A través de esta exploración de los secretos recóndidos de los cuerpos desvestidos, las figuras abandonan el plano bidimensional y cobran vida.",2018-04-13,http://books.google.com/books/content?id=kC5zzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,
Andy Warhol. Giant Size,Dave Hickey,52020,https://contrapunto.cl/artistas/2658-warhol-andy-giant-size.html,9780714863733,"Una espectacular biografía visual de la vida y la obra de uno de los artistas más pintorescos e innovadores del siglo XX. Una insólita visión entre bambalinas de la escena artística de Nueva York entre las décadas de 1950 y 1980. Introducción del crítico de arte apóstata Dave Hickey, convertido también en un personaje de culto, y textos adicionales de Bruno Bischofberger, Ronnie Cutrone, David Dalton, Kenneth Goldsmith, Ivan Karp y Peggy Phelan. Indispensable para los seguidores de Warhol y los entusiastas de la cultura pop, ahora a un precio increíble.",2011-10-15,http://books.google.com/books/content?id=EDKppwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Art'],,
Maestros de la fotografía,Paul Lowe,42120,https://contrapunto.cl/tecnicas-fotograficas/1443-maestros-de-la-fotografia.html,9788425230059,,,,,,
Encuentra la hoja. Juego de memoria,Holly Exley,23220,https://contrapunto.cl/arboles-y-plantas/8094-juego-de-memoria-encuentra-la-hoja.html,8425402405833,,,,,,
Violeta y los contrabandistas,"Harriet Whitehorn, Becka Moor",17820,https://contrapunto.cl/novela-juvenil/8621-violeta-y-los-contrabandistas.html,9788418075070,,2019,,,,
Aforismos sobre la sabiduría en la vida,Shopenhauer -,11160,https://contrapunto.cl/actualidad-y-ensayo-filosofico/706-aforismos-sobre-la-sabiduria-en-la-vida.html,9788494662034,,,,['Philosophy'],,
Psicoterapia constructivista evolutiva. Con niños y adolescentes 2ª Ed.,María Gabriela Sepúlveda,20340,https://contrapunto.cl/ciencias-de-la-salud/6139-psicoterapia-constructivista-evolutiva-con-ninos-y-adolescentes-2-ed.html,9789562204293,,,,,,
Vida y obra de Le Corbusier,Jean Louis Cohen,46620,https://contrapunto.cl/arquitectos/10192-vida-y-obra-de-le-corbusier.html,9788425230981,,,,['Architecture'],,
Redescubre La Fotografía,Demetrius Fordham,24120,https://contrapunto.cl/tecnicas-fotograficas/2337-redescubre-la-fotografia.html,9788425230745,"Bonitas fotos de grupo, selfies originales, paisajes elegantes, filtros resultones... ¿Te apasiona la fotografía pero tienes la sensación de hacer siempre la misma instantánea? ¿Convencional, aburrida, inofensiva? ¿Necesitas renovar tu mirada y buscar inspiración? Coger una cámara y empezar a fotografiar es solo el principio. Lo difícil es capturar imágenes con sentido, contar historias visuales, evolucionar, transformarse y nunca, nunca, perder la motivación. Esta guía recoge 50 consejos y trucos para activar tu creatividad y sacarte de la rutina fotográfica. Desde la subversión de las reglas tradicionales o el uso de cámaras analógicas hasta la propuesta de ejercicios prácticos y retos divertidos, en estas páginas hallarás una mina de ideas para crear sofisticadas imágenes con mensaje. En definitiva, la inspiración que necesitas no solo para que tu cámara vuelva a ilusionarte sino para redescubrir el mundo con nuevas y personales miradas.",2017-11,http://books.google.com/books/content?id=DO-TtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Art'],,
